Lower Bound	Approximation	Operations
55	2.963636363636364	163
55	3.018181818181818	166
55	3.036363636363636	167
55	3.0545454545454547	168
55	3.018181818181818	166
53	3.056603773584906	162
58	2.9827586206896552	173
55	3.018181818181818	166
55	3.036363636363636	167
55	2.981818181818182	164
55	2.963636363636364	163
56	3.0714285714285716	172
53	3.018867924528302	160
57	2.982456140350877	170
56	2.9642857142857144	166
55	2.981818181818182	164
52	2.9615384615384617	154
57	3.0526315789473686	174
52	3.0	156
54	3.0185185185185186	163
54	2.9814814814814814	161
52	2.980769230769231	155
54	3.0	162
57	3.0350877192982457	173
55	2.981818181818182	164
53	3.018867924528302	160
55	3.0	165
56	3.017857142857143	169
54	3.037037037037037	164
53	3.0377358490566038	161
54	2.962962962962963	160
55	3.0	165
54	2.9444444444444446	159
56	3.0	168
56	2.9464285714285716	165
54	3.037037037037037	164
53	3.0	159
54	3.0	162
53	3.018867924528302	160
55	3.036363636363636	167
54	3.0185185185185186	163
56	3.0	168
54	3.0185185185185186	163
54	2.9444444444444446	159
53	3.018867924528302	160
56	2.982142857142857	167
53	3.018867924528302	160
56	3.017857142857143	169
53	3.0	159
56	3.0	168
55	3.018181818181818	166
57	3.0	171
55	2.9454545454545453	162
54	3.0	162
51	2.980392156862745	152
57	3.0350877192982457	173
53	3.0377358490566038	161
51	2.980392156862745	152
55	2.981818181818182	164
53	2.981132075471698	158
55	3.0	165
54	2.962962962962963	160
56	2.982142857142857	167
55	3.0	165
52	3.0	156
53	3.0	159
55	2.981818181818182	164
55	3.0	165
53	3.0377358490566038	161
56	3.0357142857142856	170
54	3.0185185185185186	163
55	3.0545454545454547	168
54	3.0555555555555554	165
57	3.0701754385964914	175
57	3.0	171
54	3.0	162
53	2.9245283018867925	155
53	3.0	159
54	3.0	162
52	3.0384615384615383	158
56	3.017857142857143	169
56	3.0357142857142856	170
53	2.981132075471698	158
51	2.980392156862745	152
56	2.9642857142857144	166
54	3.0555555555555554	165
53	3.018867924528302	160
54	3.0185185185185186	163
57	2.982456140350877	170
55	3.0	165
57	3.017543859649123	172
54	3.0185185185185186	163
56	2.982142857142857	167
54	2.9814814814814814	161
53	3.0377358490566038	161
57	2.982456140350877	170
55	3.0	165
53	3.1320754716981134	166
55	3.0	165
55	3.036363636363636	167
54	3.0185185185185186	163
55	3.0545454545454547	168
53	2.9622641509433962	157
54	3.0	162
54	3.0	162
58	3.0172413793103448	175
56	3.0	168
54	3.0185185185185186	163
54	3.0185185185185186	163
56	3.017857142857143	169
55	2.981818181818182	164
58	2.9655172413793105	172
55	2.981818181818182	164
55	2.981818181818182	164
55	3.018181818181818	166
54	2.925925925925926	158
53	3.018867924528302	160
58	3.0172413793103448	175
50	3.02	151
54	2.962962962962963	160
53	3.056603773584906	162
53	3.0377358490566038	161
53	3.0943396226415096	164
54	3.0185185185185186	163
52	3.0	156
55	3.0545454545454547	168
55	3.018181818181818	166
54	2.962962962962963	160
54	2.9814814814814814	161
58	3.0517241379310347	177
55	3.0	165
53	3.0	159
56	3.0357142857142856	170
54	3.074074074074074	166
55	3.0	165
53	2.981132075471698	158
53	3.0377358490566038	161
57	3.0	171
54	3.0	162
55	3.0	165
54	2.9814814814814814	161
54	3.037037037037037	164
53	3.0754716981132075	163
54	3.0	162
55	2.963636363636364	163
55	3.0	165
56	3.017857142857143	169
54	3.0185185185185186	163
52	3.0	156
55	2.9454545454545453	162
56	3.017857142857143	169
56	2.982142857142857	167
53	3.018867924528302	160
56	3.0357142857142856	170
55	3.0727272727272728	169
55	3.018181818181818	166
53	3.018867924528302	160
53	3.0	159
53	3.0377358490566038	161
56	3.017857142857143	169
52	2.980769230769231	155
53	3.056603773584906	162
57	3.0	171
55	2.981818181818182	164
55	2.981818181818182	164
53	3.018867924528302	160
55	3.036363636363636	167
56	3.0357142857142856	170
55	3.0	165
54	3.0185185185185186	163
55	2.981818181818182	164
54	3.0185185185185186	163
55	3.0545454545454547	168
53	3.0377358490566038	161
52	3.019230769230769	157
52	3.0	156
54	3.0	162
56	3.017857142857143	169
55	3.036363636363636	167
55	3.0545454545454547	168
59	3.0338983050847457	179
54	2.9814814814814814	161
54	3.0185185185185186	163
55	3.0	165
56	2.982142857142857	167
56	3.0714285714285716	172
56	3.0	168
56	2.982142857142857	167
53	3.018867924528302	160
54	3.074074074074074	166
55	2.981818181818182	164
51	3.019607843137255	154
52	3.019230769230769	157
53	3.0754716981132075	163
54	3.037037037037037	164
53	3.018867924528302	160
55	3.036363636363636	167
56	2.982142857142857	167
55	3.0545454545454547	168
57	3.0350877192982457	173
53	3.018867924528302	160
55	3.018181818181818	166
55	3.0	165
52	3.0576923076923075	159
53	3.0	159
57	2.9473684210526314	168
55	2.981818181818182	164
56	2.982142857142857	167
51	3.0	153
57	3.0350877192982457	173
51	3.019607843137255	154
55	3.0727272727272728	169
52	2.9615384615384617	154
55	3.0	165
53	2.981132075471698	158
51	3.0588235294117645	156
55	3.0	165
56	2.982142857142857	167
56	3.0	168
53	3.0	159
55	3.0545454545454547	168
58	3.0517241379310347	177
56	3.0	168
52	2.980769230769231	155
57	3.017543859649123	172
56	3.017857142857143	169
55	2.981818181818182	164
57	3.017543859649123	172
53	2.981132075471698	158
57	3.0350877192982457	173
55	2.981818181818182	164
52	2.980769230769231	155
58	2.9827586206896552	173
58	3.0517241379310347	177
57	2.982456140350877	170
57	3.0350877192982457	173
56	3.0	168
54	3.0185185185185186	163
53	3.0377358490566038	161
56	3.0	168
54	2.9814814814814814	161
55	2.963636363636364	163
56	3.0357142857142856	170
54	3.037037037037037	164
54	3.037037037037037	164
51	2.9607843137254903	151
54	2.9814814814814814	161
56	3.017857142857143	169
51	2.980392156862745	152
53	3.0	159
55	3.0	165
55	3.018181818181818	166
54	3.0555555555555554	165
52	3.019230769230769	157
56	3.0535714285714284	171
52	3.019230769230769	157
55	3.036363636363636	167
57	3.017543859649123	172
53	3.0377358490566038	161
56	3.0	168
57	3.1052631578947367	177
56	2.982142857142857	167
56	3.0357142857142856	170
56	2.982142857142857	167
57	3.0	171
57	2.982456140350877	170
54	3.0	162
53	3.0377358490566038	161
54	3.037037037037037	164
54	3.0185185185185186	163
54	3.0185185185185186	163
54	3.037037037037037	164
55	3.036363636363636	167
52	3.0	156
57	2.982456140350877	170
55	2.963636363636364	163
53	3.0	159
56	2.982142857142857	167
57	3.0	171
56	3.017857142857143	169
56	2.982142857142857	167
55	3.018181818181818	166
55	2.981818181818182	164
