Lower Bound	Approximation	Operations
104	2.019230769230769	210
102	2.019607843137255	206
103	2.0	206
112	2.0535714285714284	230
103	2.029126213592233	209
103	1.9805825242718447	204
107	2.0	214
102	1.9901960784313726	203
107	2.0093457943925235	215
105	2.0	210
111	2.009009009009009	223
107	2.0186915887850465	216
105	2.0095238095238095	211
105	2.019047619047619	212
106	2.018867924528302	214
104	1.9807692307692308	206
103	2.0	206
105	1.9904761904761905	209
106	1.990566037735849	211
105	2.0	210
103	1.9805825242718447	204
100	1.99	199
106	2.018867924528302	214
100	1.98	198
104	2.0	208
109	2.0275229357798166	221
109	2.0091743119266057	219
104	2.0096153846153846	209
108	2.037037037037037	220
105	2.0095238095238095	211
106	2.018867924528302	214
103	2.0097087378640777	207
102	2.0	204
108	1.9814814814814814	214
104	2.0096153846153846	209
105	2.019047619047619	212
102	2.049019607843137	209
110	2.0272727272727273	223
109	2.0	218
107	2.0	214
105	2.0	210
105	1.9904761904761905	209
105	2.0095238095238095	211
106	1.9622641509433962	208
102	1.9901960784313726	203
109	1.9908256880733946	217
109	2.018348623853211	220
110	1.990909090909091	219
107	1.9906542056074767	213
107	1.9906542056074767	213
105	2.019047619047619	212
107	2.0093457943925235	215
105	2.0285714285714285	213
110	2.018181818181818	222
105	2.019047619047619	212
109	2.018348623853211	220
114	1.9912280701754386	227
103	2.0097087378640777	207
110	2.0272727272727273	223
105	2.0	210
107	2.0	214
102	1.9901960784313726	203
102	2.019607843137255	206
102	2.0098039215686274	205
104	1.9903846153846154	207
110	2.0090909090909093	221
105	2.0	210
103	2.0	206
104	2.0	208
105	2.0	210
109	2.0	218
101	1.99009900990099	201
108	2.009259259259259	217
102	1.9705882352941178	201
104	1.9807692307692308	206
102	2.0098039215686274	205
105	2.0095238095238095	211
107	2.0093457943925235	215
101	2.00990099009901	203
108	2.0	216
106	2.009433962264151	213
107	2.0093457943925235	215
105	2.019047619047619	212
105	1.9904761904761905	209
108	2.0185185185185186	218
110	2.018181818181818	222
102	2.0098039215686274	205
101	1.99009900990099	201
106	1.9811320754716981	210
110	1.990909090909091	219
108	2.0	216
109	1.981651376146789	216
107	1.9813084112149533	212
102	2.019607843137255	206
103	2.029126213592233	209
106	2.0283018867924527	215
102	1.9607843137254901	200
106	1.9811320754716981	210
105	2.0285714285714285	213
108	2.0277777777777777	219
110	1.9727272727272727	217
101	2.00990099009901	203
101	2.0	202
100	1.99	199
102	2.0	204
111	2.0	222
107	2.0093457943925235	215
102	2.0098039215686274	205
105	2.0476190476190474	215
104	2.0096153846153846	209
106	1.9811320754716981	210
103	2.0097087378640777	207
102	1.9901960784313726	203
99	1.9898989898989898	197
105	1.9904761904761905	209
101	1.9801980198019802	200
103	1.9902912621359223	205
107	2.02803738317757	217
108	2.0277777777777777	219
100	1.99	199
104	2.0	208
106	2.0283018867924527	215
108	2.0	216
102	2.0392156862745097	208
105	2.0095238095238095	211
107	1.97196261682243	211
106	1.9528301886792452	207
103	2.0	206
101	2.0396039603960396	206
111	1.990990990990991	221
103	2.0194174757281553	208
109	2.0275229357798166	221
110	2.0	220
106	2.009433962264151	213
110	2.0090909090909093	221
103	2.0097087378640777	207
107	1.9906542056074767	213
109	2.0091743119266057	219
106	2.0	212
111	1.990990990990991	221
105	2.0	210
106	2.0	212
103	2.029126213592233	209
110	2.0	220
104	2.0	208
101	2.0	202
104	1.9903846153846154	207
104	1.9711538461538463	205
108	1.9814814814814814	214
104	2.0096153846153846	209
108	2.0	216
109	2.0	218
100	1.99	199
108	1.9907407407407407	215
104	1.9903846153846154	207
108	2.0277777777777777	219
109	2.0091743119266057	219
103	1.9902912621359223	205
105	2.0285714285714285	213
105	2.0095238095238095	211
107	2.02803738317757	217
100	2.01	201
99	1.9898989898989898	197
106	1.990566037735849	211
104	2.0288461538461537	211
106	2.0	212
101	1.9801980198019802	200
107	1.9906542056074767	213
103	2.0	206
108	2.037037037037037	220
105	1.9904761904761905	209
108	2.0277777777777777	219
104	1.9903846153846154	207
106	2.0	212
106	2.0283018867924527	215
109	2.0091743119266057	219
102	2.0294117647058822	207
105	1.9904761904761905	209
105	2.0285714285714285	213
104	2.019230769230769	210
109	2.0	218
103	1.9902912621359223	205
107	2.0186915887850465	216
100	2.05	205
102	1.9901960784313726	203
103	2.0097087378640777	207
105	2.0	210
100	2.03	203
104	1.9903846153846154	207
110	2.0454545454545454	225
107	1.9906542056074767	213
106	2.0	212
104	1.9711538461538463	205
110	2.0090909090909093	221
107	1.9906542056074767	213
109	2.0	218
110	2.0	220
108	1.9907407407407407	215
108	2.0185185185185186	218
103	2.0194174757281553	208
102	2.0392156862745097	208
107	2.0093457943925235	215
