Lower Bound	Approximation	Operations
52	3.1923076923076925	166
53	3.188679245283019	169
54	3.259259259259259	176
54	3.2037037037037037	173
53	3.0943396226415096	164
51	3.176470588235294	162
52	3.173076923076923	165
51	3.2549019607843137	166
53	3.2452830188679247	172
51	3.156862745098039	161
55	3.2363636363636363	178
53	3.2264150943396226	171
49	3.2653061224489797	160
52	3.2115384615384617	167
53	3.2264150943396226	171
52	3.1923076923076925	166
49	3.2857142857142856	161
47	3.25531914893617	153
52	3.269230769230769	170
51	3.2745098039215685	167
52	3.230769230769231	168
49	3.122448979591837	153
51	3.2549019607843137	166
51	3.215686274509804	164
51	3.196078431372549	163
49	3.183673469387755	156
52	3.173076923076923	165
50	3.2	160
49	3.142857142857143	154
52	3.2115384615384617	167
52	3.2884615384615383	171
49	3.183673469387755	156
52	3.1346153846153846	163
53	3.30188679245283	175
53	3.2452830188679247	172
53	3.150943396226415	167
53	3.207547169811321	170
52	3.230769230769231	168
52	3.230769230769231	168
52	3.2115384615384617	167
51	3.2745098039215685	167
49	3.204081632653061	157
51	3.176470588235294	162
54	3.259259259259259	176
50	3.26	163
48	3.1666666666666665	152
53	3.1320754716981134	166
51	3.176470588235294	162
52	3.230769230769231	168
51	3.215686274509804	164
48	3.2083333333333335	154
48	3.1875	153
49	3.2653061224489797	160
50	3.2	160
54	3.2222222222222223	174
53	3.2264150943396226	171
50	3.18	159
50	3.2	160
51	3.235294117647059	165
52	3.2115384615384617	167
52	3.1923076923076925	166
53	3.2452830188679247	172
52	3.0961538461538463	161
52	3.2115384615384617	167
50	3.22	161
49	3.204081632653061	157
50	3.22	161
52	3.230769230769231	168
49	3.1020408163265305	152
55	3.2363636363636363	178
51	3.1372549019607843	160
53	3.150943396226415	167
49	3.2244897959183674	158
52	3.2115384615384617	167
54	3.185185185185185	172
53	3.2452830188679247	172
49	3.2244897959183674	158
51	3.2549019607843137	166
50	3.16	158
52	3.2115384615384617	167
54	3.1296296296296298	169
51	3.0588235294117645	156
51	3.235294117647059	165
53	3.169811320754717	168
