Lower Bound	Approximation	Operations
50	2.92	146
50	2.88	144
52	2.923076923076923	152
50	2.96	148
50	2.96	148
49	2.8979591836734695	142
48	3.0208333333333335	145
45	3.0444444444444443	137
47	2.9361702127659575	138
49	3.0	147
50	2.94	147
51	3.0392156862745097	155
49	3.0	147
50	3.0	150
48	3.0208333333333335	145
50	2.94	147
49	2.938775510204082	144
49	3.0	147
50	2.9	145
51	3.019607843137255	154
50	2.96	148
50	2.94	147
50	2.94	147
49	2.979591836734694	146
49	3.020408163265306	148
51	3.0	153
48	3.0833333333333335	148
54	3.0555555555555554	165
52	2.923076923076923	152
48	2.9375	141
50	2.92	146
52	2.923076923076923	152
49	2.8979591836734695	142
49	3.0408163265306123	149
48	3.0208333333333335	145
46	2.9130434782608696	134
48	3.0	144
52	3.0	156
46	2.9782608695652173	137
49	2.8979591836734695	142
49	2.9183673469387754	143
46	3.0	138
50	2.92	146
50	2.96	148
47	2.9574468085106385	139
50	3.02	151
46	3.0	138
51	3.019607843137255	154
45	2.977777777777778	134
49	2.836734693877551	139
47	3.0425531914893615	143
47	3.0638297872340425	144
49	3.0408163265306123	149
50	2.9	145
51	3.019607843137255	154
52	3.019230769230769	157
50	2.98	149
49	2.979591836734694	146
49	3.0	147
46	3.108695652173913	143
47	2.9361702127659575	138
49	3.061224489795918	150
48	3.0	144
49	2.9591836734693877	145
51	3.0	153
50	3.04	152
49	3.0	147
49	2.979591836734694	146
49	3.020408163265306	148
51	2.9019607843137254	148
50	2.94	147
52	3.0	156
47	3.0425531914893615	143
53	3.0	159
49	3.0	147
49	2.9183673469387754	143
50	3.08	154
47	2.9361702127659575	138
49	2.9183673469387754	143
50	2.92	146
53	2.981132075471698	158
48	2.9791666666666665	143
51	3.0	153
50	2.98	149
51	2.980392156862745	152
48	3.0	144
47	2.9574468085106385	139
49	3.061224489795918	150
49	3.0	147
49	2.9591836734693877	145
48	3.0	144
47	2.9361702127659575	138
51	3.019607843137255	154
51	2.9607843137254903	151
47	2.9574468085106385	139
45	2.977777777777778	134
49	2.938775510204082	144
51	2.980392156862745	152
48	2.9791666666666665	143
52	2.980769230769231	155
47	3.0	141
50	3.02	151
47	2.978723404255319	140
48	3.0208333333333335	145
47	3.0	141
48	3.0416666666666665	146
51	2.9607843137254903	151
48	3.0	144
51	2.9607843137254903	151
47	2.872340425531915	135
54	3.0185185185185186	163
48	3.0	144
48	3.0208333333333335	145
50	3.04	152
50	3.02	151
45	3.022222222222222	136
48	3.0416666666666665	146
50	2.98	149
47	2.9574468085106385	139
52	3.0384615384615383	158
50	3.02	151
50	2.96	148
52	3.019230769230769	157
49	3.061224489795918	150
48	2.8958333333333335	139
50	2.96	148
48	2.9791666666666665	143
50	2.94	147
51	2.9411764705882355	150
47	2.9361702127659575	138
52	2.923076923076923	152
50	3.0	150
49	3.0	147
49	3.0	147
50	3.08	154
51	3.0392156862745097	155
45	3.066666666666667	138
51	3.0	153
47	2.978723404255319	140
50	2.94	147
50	2.96	148
47	2.893617021276596	136
47	3.021276595744681	142
51	3.0	153
49	3.020408163265306	148
49	2.9591836734693877	145
50	2.94	147
49	3.0	147
48	2.9791666666666665	143
49	2.857142857142857	140
53	2.981132075471698	158
51	2.9607843137254903	151
51	2.9607843137254903	151
51	3.0784313725490198	157
47	2.978723404255319	140
49	3.061224489795918	150
48	2.9583333333333335	142
48	2.9166666666666665	140
51	2.9607843137254903	151
48	3.0	144
52	2.980769230769231	155
50	3.0	150
51	2.9607843137254903	151
53	2.981132075471698	158
52	3.0	156
49	2.979591836734694	146
48	2.9791666666666665	143
48	2.9375	141
53	2.8867924528301887	153
51	3.019607843137255	154
49	2.938775510204082	144
52	2.923076923076923	152
48	3.0	144
48	3.0625	147
47	3.021276595744681	142
52	2.8846153846153846	150
49	2.877551020408163	141
52	2.9038461538461537	151
49	3.020408163265306	148
52	2.9615384615384617	154
52	2.9615384615384617	154
50	2.92	146
47	3.0	141
49	3.0408163265306123	149
50	3.0	150
48	2.8958333333333335	139
50	3.06	153
51	2.9019607843137254	148
51	2.9607843137254903	151
47	3.0	141
45	3.0	135
46	3.0869565217391304	142
50	2.94	147
46	3.0434782608695654	140
48	3.0208333333333335	145
48	2.9375	141
50	3.06	153
52	2.980769230769231	155
53	2.9056603773584904	154
50	2.92	146
48	2.9583333333333335	142
50	3.04	152
52	3.019230769230769	157
51	2.9411764705882355	150
49	3.0408163265306123	149
49	2.9183673469387754	143
49	3.0408163265306123	149
47	2.9361702127659575	138
47	3.0425531914893615	143
48	2.9375	141
46	3.0	138
48	2.9791666666666665	143
51	3.019607843137255	154
50	2.94	147
50	2.94	147
49	3.0408163265306123	149
54	2.925925925925926	158
51	3.019607843137255	154
48	2.9375	141
51	3.0	153
52	2.9615384615384617	154
48	2.9375	141
50	2.94	147
49	3.0408163265306123	149
51	3.0	153
52	3.076923076923077	160
51	3.0392156862745097	155
51	3.0784313725490198	157
46	3.0217391304347827	139
48	3.0208333333333335	145
48	2.9166666666666665	140
49	2.938775510204082	144
48	2.9375	141
49	2.9591836734693877	145
48	2.875	138
50	2.92	146
49	2.938775510204082	144
52	2.9423076923076925	153
50	3.06	153
51	2.9411764705882355	150
51	2.980392156862745	152
51	2.9411764705882355	150
48	2.9583333333333335	142
49	3.020408163265306	148
51	2.9411764705882355	150
47	3.0	141
52	3.0384615384615383	158
49	3.020408163265306	148
52	3.0	156
51	3.0	153
49	3.0	147
50	2.94	147
49	3.0408163265306123	149
52	2.980769230769231	155
52	3.019230769230769	157
48	2.9375	141
53	3.0	159
52	2.8846153846153846	150
47	2.978723404255319	140
49	3.020408163265306	148
50	2.96	148
49	3.0	147
47	3.0425531914893615	143
51	3.0	153
49	3.0816326530612246	151
51	2.9019607843137254	148
52	2.980769230769231	155
49	3.020408163265306	148
49	2.938775510204082	144
48	3.0	144
49	3.0	147
51	3.0	153
51	3.0588235294117645	156
49	2.9591836734693877	145
49	2.9183673469387754	143
47	2.9148936170212765	137
49	2.938775510204082	144
49	2.8979591836734695	142
52	3.0	156
49	2.8979591836734695	142
50	2.92	146
48	3.0	144
47	3.021276595744681	142
47	2.9574468085106385	139
51	3.0588235294117645	156
51	2.9215686274509802	149
51	2.9215686274509802	149
50	2.96	148
47	3.106382978723404	146
47	2.9361702127659575	138
47	2.9361702127659575	138
47	3.0425531914893615	143
48	3.0	144
49	2.9591836734693877	145
49	2.9183673469387754	143
51	2.9215686274509802	149
52	3.0576923076923075	159
49	2.979591836734694	146
47	3.0425531914893615	143
46	3.0434782608695654	140
47	2.978723404255319	140
54	2.9814814814814814	161
45	3.022222222222222	136
52	2.9038461538461537	151
49	3.020408163265306	148
50	3.0	150
45	3.0444444444444443	137
48	3.0416666666666665	146
50	2.98	149
49	3.0	147
52	3.0384615384615383	158
49	3.020408163265306	148
49	2.9183673469387754	143
49	3.0	147
48	2.9583333333333335	142
48	2.9375	141
52	2.923076923076923	152
49	2.938775510204082	144
46	3.0	138
52	3.0961538461538463	161
49	2.9591836734693877	145
49	2.938775510204082	144
51	2.9607843137254903	151
50	3.02	151
52	3.0	156
50	2.92	146
52	2.980769230769231	155
49	3.0408163265306123	149
48	3.0416666666666665	146
50	2.92	146
50	2.92	146
