Lower Bound	Approximation	Operations
227	2.026431718061674	460
232	2.0258620689655173	470
237	2.0	474
237	2.0042194092827006	475
235	2.0340425531914894	478
236	2.016949152542373	476
236	2.0	472
242	2.0041322314049586	485
235	2.029787234042553	477
241	1.987551867219917	479
243	2.0123456790123457	489
234	2.0	468
248	2.028225806451613	503
239	2.0376569037656904	487
237	2.0126582278481013	477
241	1.987551867219917	479
235	2.0127659574468084	473
237	2.0168776371308015	478
241	2.008298755186722	484
238	2.033613445378151	484
235	2.0042553191489363	471
243	1.991769547325103	484
228	2.013157894736842	459
238	1.995798319327731	475
242	2.0041322314049586	485
235	2.008510638297872	472
236	1.9957627118644068	471
240	1.9958333333333333	479
236	2.0	472
235	1.995744680851064	469
249	2.0120481927710845	501
234	2.0256410256410255	474
236	2.0042372881355934	473
239	2.00418410041841	479
239	2.01255230125523	481
242	2.012396694214876	487
229	2.004366812227074	459
232	2.0	464
236	2.01271186440678	475
237	2.0253164556962027	480
240	2.004166666666667	481
233	2.0085836909871246	468
237	2.029535864978903	481
240	2.0125	483
237	2.0084388185654007	476
238	2.0168067226890756	480
238	2.0210084033613445	481
240	1.9958333333333333	479
239	1.99581589958159	477
235	2.0170212765957447	474
237	2.0	474
236	2.016949152542373	476
229	2.013100436681223	461
246	2.0040650406504064	493
232	2.0301724137931036	471
235	2.0	470
240	2.0083333333333333	482
232	2.0043103448275863	465
240	2.0083333333333333	482
233	2.0085836909871246	468
234	2.0	468
234	2.0213675213675213	473
235	2.0127659574468084	473
233	2.0	466
227	2.0	454
241	2.004149377593361	483
231	2.012987012987013	465
240	2.0083333333333333	482
232	2.0043103448275863	465
238	2.0126050420168067	479
239	2.01673640167364	482
234	2.0085470085470085	470
236	1.9957627118644068	471
236	2.0	472
234	2.017094017094017	472
238	1.995798319327731	475
244	2.0204918032786887	493
234	2.0128205128205128	471
244	2.0163934426229506	492
228	2.004385964912281	457
237	2.0253164556962027	480
236	2.01271186440678	475
238	2.0126050420168067	479
236	2.01271186440678	475
233	2.017167381974249	470
239	2.01255230125523	481
238	2.0252100840336134	482
233	2.004291845493562	467
230	2.008695652173913	462
240	2.0208333333333335	485
233	1.9957081545064377	465
242	2.0041322314049586	485
233	2.0085836909871246	468
241	2.020746887966805	487
236	2.01271186440678	475
246	2.0040650406504064	493
231	2.012987012987013	465
240	2.025	486
239	2.00418410041841	479
240	2.0083333333333333	482
242	2.024793388429752	490
241	2.020746887966805	487
229	1.9868995633187774	455
239	1.99581589958159	477
248	2.004032258064516	497
233	1.9914163090128756	464
234	2.0085470085470085	470
243	2.0082304526748973	488
231	1.9870129870129871	459
243	2.0123456790123457	489
244	2.012295081967213	491
231	1.9956709956709957	461
242	2.0	484
235	2.021276595744681	475
237	2.0	474
237	2.0042194092827006	475
243	1.9876543209876543	483
243	1.9958847736625513	485
236	2.016949152542373	476
244	2.0163934426229506	492
241	2.004149377593361	483
235	2.0127659574468084	473
238	2.0	476
229	2.0262008733624453	464
240	1.9875	477
236	2.0211864406779663	477
243	2.0082304526748973	488
239	2.00418410041841	479
232	2.0	464
245	2.0	490
234	2.017094017094017	472
241	2.0	482
233	2.004291845493562	467
236	2.016949152542373	476
232	1.978448275862069	459
237	2.0042194092827006	475
233	2.017167381974249	470
241	2.024896265560166	488
242	2.012396694214876	487
233	2.0128755364806867	469
231	2.0043290043290045	463
238	2.004201680672269	477
242	2.0041322314049586	485
241	2.016597510373444	486
235	2.0042553191489363	471
238	2.0126050420168067	479
246	2.008130081300813	494
234	2.0213675213675213	473
245	2.020408163265306	495
241	1.991701244813278	480
242	2.0041322314049586	485
235	2.0	470
230	2.0043478260869567	461
232	2.0086206896551726	466
233	1.9957081545064377	465
234	2.0042735042735043	469
243	1.9876543209876543	483
