Lower Bound	Approximation	Operations
142	1.9647887323943662	279
144	1.9097222222222223	275
139	1.9424460431654675	270
136	1.9338235294117647	263
143	1.965034965034965	281
148	1.945945945945946	288
146	1.9589041095890412	286
140	1.957142857142857	274
139	1.9568345323741008	272
143	1.944055944055944	278
134	1.9477611940298507	261
141	1.9574468085106382	276
139	1.9640287769784173	273
146	1.952054794520548	285
139	1.9784172661870503	275
134	1.962686567164179	263
137	1.9343065693430657	265
141	1.9219858156028369	271
142	1.9366197183098592	275
144	1.9444444444444444	280
143	1.93006993006993	276
141	1.9148936170212767	270
139	1.935251798561151	269
140	1.9214285714285715	269
142	1.971830985915493	280
134	1.9701492537313432	264
141	1.9574468085106382	276
140	1.957142857142857	274
143	2.020979020979021	289
136	1.9705882352941178	268
144	1.9444444444444444	280
138	1.9782608695652173	273
138	1.9492753623188406	269
142	1.9014084507042253	270
140	1.8928571428571428	265
141	1.9219858156028369	271
143	1.986013986013986	284
144	1.8541666666666667	267
144	1.9722222222222223	284
148	1.9391891891891893	287
131	1.9312977099236641	253
140	1.9642857142857142	275
136	1.9779411764705883	269
134	1.9328358208955223	259
140	1.9071428571428573	267
138	1.963768115942029	271
142	1.908450704225352	271
140	1.9214285714285715	269
134	1.9402985074626866	260
145	1.9379310344827587	281
142	1.9647887323943662	279
139	2.028776978417266	282
135	1.9703703703703703	266
143	1.9580419580419581	280
141	1.950354609929078	275
140	1.9285714285714286	270
141	1.9574468085106382	276
141	1.929078014184397	272
140	1.9857142857142858	278
147	1.965986394557823	289
138	1.963768115942029	271
143	1.93006993006993	276
142	1.9647887323943662	279
141	1.9716312056737588	278
145	1.9310344827586208	280
146	1.952054794520548	285
139	1.9784172661870503	275
139	1.9640287769784173	273
146	1.9452054794520548	284
142	1.971830985915493	280
142	1.971830985915493	280
139	1.9640287769784173	273
142	1.943661971830986	276
148	1.972972972972973	292
140	1.9142857142857144	268
140	1.9285714285714286	270
144	1.9722222222222223	284
144	1.9722222222222223	284
137	1.9562043795620438	268
147	1.9523809523809523	287
137	1.9416058394160585	266
136	1.9852941176470589	270
144	1.9375	279
135	1.9777777777777779	267
149	1.9463087248322148	290
144	1.9513888888888888	281
136	1.9558823529411764	266
140	1.9142857142857144	268
152	1.9013157894736843	289
140	1.9642857142857142	275
139	1.9568345323741008	272
143	1.9580419580419581	280
135	1.962962962962963	265
139	1.9640287769784173	273
146	1.904109589041096	278
146	1.9452054794520548	284
143	1.944055944055944	278
142	1.9366197183098592	275
142	1.9577464788732395	278
139	1.935251798561151	269
141	1.950354609929078	275
135	1.9703703703703703	266
143	1.951048951048951	279
139	1.9136690647482015	266
142	1.9507042253521127	277
145	1.9655172413793103	285
147	1.9251700680272108	283
143	1.8881118881118881	270
140	2.0142857142857142	282
145	1.9586206896551723	284
134	1.9253731343283582	258
136	1.9264705882352942	262
145	1.9724137931034482	286
144	2.0069444444444446	289
145	1.9517241379310344	283
139	1.9568345323741008	272
141	1.929078014184397	272
140	1.957142857142857	274
143	1.9230769230769231	275
142	1.9507042253521127	277
137	1.9635036496350364	269
140	1.9214285714285715	269
143	1.9230769230769231	275
137	1.948905109489051	267
143	1.972027972027972	282
145	1.9517241379310344	283
145	2.0	290
141	1.9361702127659575	273
151	1.9271523178807948	291
143	1.916083916083916	274
136	1.9779411764705883	269
147	1.945578231292517	286
137	1.9708029197080292	270
146	1.9657534246575343	287
143	1.951048951048951	279
140	1.95	273
139	1.9136690647482015	266
139	1.9496402877697843	271
145	1.993103448275862	289
138	1.9492753623188406	269
144	1.9513888888888888	281
141	1.9432624113475176	274
139	1.9064748201438848	265
141	1.9645390070921986	277
142	1.9507042253521127	277
143	1.93006993006993	276
145	1.9448275862068964	282
141	1.9432624113475176	274
143	1.944055944055944	278
140	1.9928571428571429	279
142	1.943661971830986	276
132	1.9924242424242424	263
140	1.9428571428571428	272
142	1.8943661971830985	269
141	1.900709219858156	268
146	1.9452054794520548	284
140	1.95	273
140	1.9785714285714286	277
139	2.0	278
140	1.9642857142857142	275
137	1.927007299270073	264
135	1.9555555555555555	264
149	1.9261744966442953	287
142	1.943661971830986	276
143	1.9230769230769231	275
141	1.9361702127659575	273
137	1.9562043795620438	268
142	1.9647887323943662	279
142	1.9366197183098592	275
146	1.9109589041095891	279
137	1.9562043795620438	268
142	1.9929577464788732	283
139	1.9712230215827338	274
144	1.9027777777777777	274
144	1.9861111111111112	286
145	1.9241379310344828	279
139	2.0	278
132	1.9393939393939394	256
142	1.9366197183098592	275
143	1.9580419580419581	280
147	1.9387755102040816	285
146	1.9863013698630136	290
146	1.9726027397260273	288
138	2.0144927536231885	278
145	1.9724137931034482	286
139	1.9424460431654675	270
147	1.9931972789115646	293
136	1.9779411764705883	269
139	1.9424460431654675	270
140	1.957142857142857	274
134	1.9402985074626866	260
141	1.9432624113475176	274
137	1.9343065693430657	265
143	1.9580419580419581	280
137	1.9708029197080292	270
143	1.937062937062937	277
144	1.9375	279
145	1.9310344827586208	280
143	1.965034965034965	281
144	1.9583333333333333	282
141	1.9574468085106382	276
141	1.9716312056737588	278
146	1.9246575342465753	281
146	2.0205479452054793	295
146	1.9589041095890412	286
140	1.957142857142857	274
144	1.9375	279
137	1.9781021897810218	271
147	1.9523809523809523	287
139	1.985611510791367	276
139	1.920863309352518	267
142	1.908450704225352	271
137	1.9708029197080292	270
141	1.9361702127659575	273
140	1.9642857142857142	275
142	1.9577464788732395	278
142	1.971830985915493	280
134	1.9776119402985075	265
140	1.9142857142857144	268
139	1.9496402877697843	271
142	1.943661971830986	276
146	1.9452054794520548	284
139	1.9928057553956835	277
141	1.929078014184397	272
141	1.929078014184397	272
141	1.9361702127659575	273
144	1.9583333333333333	282
143	1.944055944055944	278
136	1.9779411764705883	269
140	1.957142857142857	274
143	1.937062937062937	277
140	1.957142857142857	274
142	1.9366197183098592	275
132	1.9924242424242424	263
136	1.9411764705882353	264
140	1.9071428571428573	267
135	1.9481481481481482	263
133	1.9248120300751879	256
144	1.9166666666666667	276
136	1.9926470588235294	271
141	1.9716312056737588	278
145	1.9241379310344828	279
141	1.9574468085106382	276
149	1.9328859060402686	288
146	1.9383561643835616	283
141	1.950354609929078	275
148	1.9324324324324325	286
144	1.9791666666666667	285
143	1.9580419580419581	280
147	1.9863945578231292	292
141	1.9219858156028369	271
144	1.9513888888888888	281
141	1.9432624113475176	274
144	1.9513888888888888	281
141	1.9645390070921986	277
144	1.9444444444444444	280
143	1.93006993006993	276
144	2.0	288
141	1.9645390070921986	277
132	1.9696969696969697	260
137	1.9635036496350364	269
140	1.9714285714285715	276
140	1.9642857142857142	275
139	1.985611510791367	276
143	1.916083916083916	274
146	1.952054794520548	285
141	1.9361702127659575	273
141	1.9361702127659575	273
136	1.9852941176470589	270
136	1.9191176470588236	261
138	1.8985507246376812	262
145	1.9172413793103449	278
139	1.9496402877697843	271
136	1.9485294117647058	265
142	1.943661971830986	276
138	1.8985507246376812	262
145	2.0068965517241377	291
141	2.00709219858156	283
144	1.9027777777777777	274
146	1.9315068493150684	282
141	1.9432624113475176	274
147	1.945578231292517	286
140	1.9642857142857142	275
134	1.9776119402985075	265
140	2.007142857142857	281
144	1.9375	279
141	1.9787234042553192	279
135	1.9407407407407407	262
143	1.93006993006993	276
143	1.965034965034965	281
139	1.920863309352518	267
138	1.8985507246376812	262
142	1.880281690140845	267
139	1.9496402877697843	271
136	1.9411764705882353	264
