Lower Bound	Approximation	Operations
65	3.246153846153846	211
66	3.196969696969697	211
65	3.123076923076923	203
61	3.2459016393442623	198
66	3.242424242424242	214
60	3.1666666666666665	190
68	3.235294117647059	220
64	3.28125	210
64	3.25	208
64	3.203125	205
64	3.203125	205
64	3.234375	207
63	3.1746031746031744	200
62	3.225806451612903	200
64	3.234375	207
64	3.21875	206
57	3.210526315789474	183
63	3.238095238095238	204
64	3.1875	204
60	3.1333333333333333	188
58	3.2758620689655173	190
66	3.287878787878788	217
61	3.2131147540983607	196
61	3.2131147540983607	196
64	3.3125	212
63	3.1904761904761907	201
62	3.225806451612903	200
64	3.21875	206
64	3.21875	206
63	3.1746031746031744	200
64	3.25	208
63	3.3015873015873014	208
62	3.225806451612903	200
62	3.2580645161290325	202
61	3.3278688524590163	203
60	3.3	198
63	3.1904761904761907	201
65	3.246153846153846	211
61	3.2131147540983607	196
65	3.2153846153846155	209
61	3.2459016393442623	198
68	3.2058823529411766	218
63	3.2857142857142856	207
67	3.1044776119402986	208
61	3.278688524590164	200
59	3.169491525423729	187
60	3.216666666666667	193
61	3.19672131147541	195
64	3.203125	205
65	3.230769230769231	210
61	3.2295081967213113	197
58	3.2413793103448274	188
61	3.180327868852459	194
59	3.2203389830508473	190
64	3.234375	207
64	3.25	208
63	3.2222222222222223	203
63	3.2222222222222223	203
65	3.2153846153846155	209
64	3.328125	213
63	3.253968253968254	205
63	3.2222222222222223	203
63	3.2857142857142856	207
61	3.1475409836065573	192
65	3.2	208
63	3.142857142857143	198
62	3.2580645161290325	202
62	3.2580645161290325	202
60	3.216666666666667	193
64	3.265625	209
64	3.265625	209
60	3.25	195
63	3.1904761904761907	201
66	3.227272727272727	213
61	3.180327868852459	194
64	3.203125	205
63	3.1746031746031744	200
62	3.2096774193548385	199
63	3.2698412698412698	206
64	3.203125	205
64	3.171875	203
66	3.1818181818181817	210
65	3.292307692307692	214
63	3.253968253968254	205
63	3.238095238095238	204
62	3.3225806451612905	206
64	3.140625	201
65	3.292307692307692	214
62	3.1774193548387095	197
64	3.15625	202
