Lower Bound	Approximation	Operations
72	3.013888888888889	217
69	3.0579710144927534	211
72	3.0416666666666665	219
73	3.0	219
72	2.9583333333333335	213
74	3.0135135135135136	223
69	3.0434782608695654	210
70	3.0142857142857142	211
73	3.0136986301369864	220
72	3.0833333333333335	222
73	3.0136986301369864	220
70	3.057142857142857	214
77	3.012987012987013	232
73	3.0	219
73	3.0273972602739727	221
72	3.0555555555555554	220
66	2.9696969696969697	196
71	3.0	213
74	2.9864864864864864	221
71	3.0422535211267605	216
74	3.0	222
68	3.0441176470588234	207
71	2.971830985915493	211
70	3.0428571428571427	213
72	3.0	216
76	3.0526315789473686	232
70	3.0428571428571427	213
74	3.027027027027027	224
73	3.0136986301369864	220
72	2.986111111111111	215
77	3.0	231
72	3.0277777777777777	218
71	2.971830985915493	211
76	3.026315789473684	230
74	3.0405405405405403	225
73	2.9863013698630136	218
69	3.0579710144927534	211
73	3.0	219
69	3.0434782608695654	210
68	3.014705882352941	205
74	3.027027027027027	224
72	3.0277777777777777	218
72	3.0	216
70	3.0428571428571427	213
73	2.9726027397260273	217
71	3.0422535211267605	216
71	2.9577464788732395	210
75	3.0	225
73	3.0273972602739727	221
73	3.0273972602739727	221
68	3.0294117647058822	206
72	3.0	216
71	3.0	213
70	3.0428571428571427	213
74	3.027027027027027	224
76	2.986842105263158	227
74	2.9864864864864864	221
71	3.0704225352112675	218
71	3.056338028169014	217
69	3.0579710144927534	211
69	3.0434782608695654	210
71	3.0140845070422535	214
71	3.0	213
74	3.027027027027027	224
69	3.0	207
73	3.0	219
73	3.0273972602739727	221
71	2.971830985915493	211
72	3.0277777777777777	218
74	3.0135135135135136	223
76	3.013157894736842	229
73	3.041095890410959	222
72	3.0	216
69	3.028985507246377	209
74	3.0135135135135136	223
72	3.0	216
70	3.0142857142857142	211
71	3.0	213
73	3.0273972602739727	221
69	2.9855072463768115	206
72	3.0555555555555554	220
71	3.056338028169014	217
73	3.0	219
72	2.9722222222222223	214
70	3.0428571428571427	213
70	3.1	217
71	3.0140845070422535	214
70	3.0285714285714285	212
69	3.0144927536231885	208
74	3.0	222
72	2.986111111111111	215
74	2.9864864864864864	221
70	3.057142857142857	214
69	2.9855072463768115	206
69	3.0579710144927534	211
73	3.0	219
74	3.0135135135135136	223
70	3.0142857142857142	211
73	3.0136986301369864	220
72	3.0277777777777777	218
70	3.0142857142857142	211
70	3.0	210
