Lower Bound	Approximation	Operations
147	3.2176870748299318	473
149	3.221476510067114	480
145	3.2551724137931033	472
149	3.228187919463087	481
147	3.2448979591836733	477
147	3.2312925170068025	475
140	3.2214285714285715	451
147	3.2244897959183674	474
143	3.202797202797203	458
147	3.1700680272108843	466
146	3.23972602739726	473
148	3.2635135135135136	483
148	3.2567567567567566	482
149	3.2885906040268456	490
147	3.2312925170068025	475
147	3.2108843537414966	472
148	3.2432432432432434	480
149	3.161073825503356	471
150	3.2733333333333334	491
146	3.23972602739726	473
144	3.2569444444444446	469
145	3.2344827586206897	469
148	3.189189189189189	472
148	3.2094594594594597	475
149	3.2885906040268456	490
150	3.2533333333333334	488
144	3.2847222222222223	473
149	3.214765100671141	479
147	3.2312925170068025	475
146	3.191780821917808	466
144	3.2777777777777777	472
142	3.204225352112676	455
143	3.2517482517482517	465
150	3.24	486
142	3.23943661971831	460
148	3.2094594594594597	475
148	3.2162162162162162	476
146	3.267123287671233	477
142	3.2746478873239435	465
142	3.23943661971831	460
150	3.24	486
147	3.2108843537414966	472
145	3.2896551724137932	477
147	3.258503401360544	479
148	3.22972972972973	478
146	3.23972602739726	473
144	3.25	468
141	3.234042553191489	456
146	3.2465753424657535	474
148	3.277027027027027	485
148	3.2635135135135136	483
147	3.2108843537414966	472
150	3.2533333333333334	488
145	3.220689655172414	467
144	3.2430555555555554	467
149	3.2348993288590604	482
144	3.236111111111111	466
152	3.223684210526316	490
149	3.2348993288590604	482
148	3.2162162162162162	476
147	3.183673469387755	468
146	3.2465753424657535	474
143	3.2447552447552446	464
145	3.2620689655172415	473
143	3.230769230769231	462
142	3.26056338028169	463
146	3.2465753424657535	474
146	3.212328767123288	469
146	3.2534246575342465	475
147	3.238095238095238	476
150	3.2666666666666666	490
149	3.2550335570469797	485
141	3.25531914893617	459
146	3.2260273972602738	471
147	3.2857142857142856	483
147	3.2312925170068025	475
150	3.26	489
146	3.26027397260274	476
149	3.2684563758389262	487
146	3.2465753424657535	474
151	3.2317880794701987	488
146	3.23972602739726	473
144	3.2222222222222223	464
149	3.2416107382550337	483
147	3.204081632653061	471
147	3.258503401360544	479
146	3.219178082191781	470
150	3.2466666666666666	487
148	3.25	481
146	3.2739726027397262	478
150	3.2666666666666666	490
148	3.22972972972973	478
142	3.23943661971831	460
144	3.236111111111111	466
142	3.183098591549296	452
144	3.263888888888889	470
146	3.2534246575342465	475
146	3.23972602739726	473
145	3.206896551724138	465
147	3.2653061224489797	480
146	3.232876712328767	472
153	3.241830065359477	496
145	3.2620689655172415	473
145	3.213793103448276	466
148	3.2162162162162162	476
147	3.2653061224489797	480
146	3.219178082191781	470
145	3.2896551724137932	477
150	3.24	486
145	3.2	464
145	3.2551724137931033	472
147	3.2244897959183674	474
145	3.2275862068965515	468
141	3.226950354609929	455
148	3.2027027027027026	474
144	3.2569444444444446	469
148	3.2364864864864864	479
152	3.1907894736842106	485
150	3.2466666666666666	487
149	3.2416107382550337	483
145	3.213793103448276	466
147	3.251700680272109	478
146	3.184931506849315	465
143	3.300699300699301	472
144	3.201388888888889	461
145	3.2413793103448274	470
145	3.2620689655172415	473
151	3.225165562913907	487
149	3.248322147651007	484
149	3.2885906040268456	490
146	3.2534246575342465	475
146	3.2260273972602738	471
147	3.258503401360544	479
149	3.228187919463087	481
147	3.2244897959183674	474
147	3.2448979591836733	477
144	3.263888888888889	470
144	3.236111111111111	466
145	3.1862068965517243	462
143	3.230769230769231	462
149	3.214765100671141	479
150	3.1866666666666665	478
147	3.2448979591836733	477
152	3.2828947368421053	499
143	3.2447552447552446	464
147	3.2244897959183674	474
148	3.222972972972973	477
149	3.1543624161073827	470
150	3.18	477
149	3.2818791946308723	489
145	3.2344827586206897	469
151	3.23841059602649	489
146	3.191780821917808	466
148	3.2567567567567566	482
146	3.2054794520547945	468
145	3.2551724137931033	472
148	3.25	481
143	3.2937062937062938	471
151	3.251655629139073	491
145	3.2551724137931033	472
146	3.308219178082192	483
142	3.2746478873239435	465
147	3.2244897959183674	474
145	3.2758620689655173	475
145	3.2482758620689656	471
146	3.232876712328767	472
149	3.2348993288590604	482
144	3.201388888888889	461
146	3.2739726027397262	478
147	3.272108843537415	481
152	3.2302631578947367	491
144	3.236111111111111	466
148	3.2905405405405403	487
143	3.230769230769231	462
145	3.1862068965517243	462
143	3.2587412587412588	466
149	3.2751677852348995	488
143	3.2237762237762237	461
148	3.195945945945946	473
149	3.2416107382550337	483
147	3.238095238095238	476
146	3.23972602739726	473
141	3.276595744680851	462
150	3.26	489
146	3.267123287671233	477
147	3.1904761904761907	469
146	3.1986301369863015	467
148	3.2837837837837838	486
145	3.2413793103448274	470
147	3.204081632653061	471
149	3.3087248322147653	493
146	3.1986301369863015	467
148	3.222972972972973	477
144	3.2430555555555554	467
142	3.204225352112676	455
144	3.1805555555555554	458
150	3.2466666666666666	487
148	3.2432432432432434	480
142	3.267605633802817	464
143	3.2097902097902096	459
152	3.2434210526315788	493
145	3.2551724137931033	472
147	3.2244897959183674	474
147	3.2312925170068025	475
146	3.267123287671233	477
147	3.2312925170068025	475
147	3.238095238095238	476
151	3.1788079470198674	480
147	3.2653061224489797	480
143	3.2517482517482517	465
146	3.280821917808219	479
147	3.2176870748299318	473
148	3.222972972972973	477
146	3.335616438356164	487
144	3.2291666666666665	465
