Lower Bound	Approximation	Operations
77	2.987012987012987	230
74	2.9864864864864864	221
77	2.948051948051948	227
71	2.9577464788732395	210
72	2.986111111111111	215
72	2.9722222222222223	214
76	2.9210526315789473	222
73	3.041095890410959	222
74	3.0405405405405403	225
74	2.918918918918919	216
71	2.943661971830986	209
74	2.972972972972973	220
77	2.961038961038961	228
72	2.9583333333333335	213
80	2.9875	239
74	3.054054054054054	226
74	2.9864864864864864	221
76	3.013157894736842	229
75	3.0	225
73	3.0	219
73	2.9726027397260273	217
69	2.927536231884058	202
72	2.9722222222222223	214
75	2.973333333333333	223
79	2.9746835443037973	235
77	3.012987012987013	232
77	2.987012987012987	230
73	2.9863013698630136	218
74	2.972972972972973	220
76	3.013157894736842	229
73	2.9863013698630136	218
74	3.0	222
78	2.9743589743589745	232
77	2.961038961038961	228
74	2.9864864864864864	221
75	2.96	222
75	2.986666666666667	224
70	2.9571428571428573	207
68	2.9705882352941178	202
76	3.013157894736842	229
74	2.9864864864864864	221
74	2.9864864864864864	221
75	3.0	225
71	2.8732394366197185	204
76	2.973684210526316	226
74	3.0	222
76	3.013157894736842	229
76	2.9078947368421053	221
73	2.9726027397260273	217
72	3.0277777777777777	218
74	3.0	222
73	3.0	219
78	3.0	234
74	3.0	222
71	3.0	213
73	3.0136986301369864	220
72	2.9722222222222223	214
74	3.0135135135135136	223
75	2.933333333333333	220
77	2.961038961038961	228
77	3.012987012987013	232
76	2.986842105263158	227
73	3.0	219
77	2.948051948051948	227
71	3.0140845070422535	214
76	3.0	228
75	2.973333333333333	223
73	2.9726027397260273	217
75	3.0	225
76	3.013157894736842	229
71	3.028169014084507	215
72	2.9583333333333335	213
75	3.04	228
73	2.904109589041096	212
75	3.013333333333333	226
73	3.0273972602739727	221
74	3.027027027027027	224
76	3.0	228
76	3.013157894736842	229
74	3.0135135135135136	223
75	2.986666666666667	224
79	3.0759493670886076	243
76	3.013157894736842	229
75	2.986666666666667	224
73	3.0547945205479454	223
80	3.0	240
75	3.0	225
73	3.0821917808219177	225
78	3.0	234
73	3.0136986301369864	220
74	3.0	222
71	2.9859154929577465	212
78	2.9615384615384617	231
81	2.9876543209876543	242
77	2.961038961038961	228
70	3.0142857142857142	211
73	3.0547945205479454	223
73	2.9726027397260273	217
67	3.029850746268657	203
72	3.0	216
74	2.972972972972973	220
76	2.986842105263158	227
76	3.0526315789473686	232
74	2.972972972972973	220
74	2.9864864864864864	221
74	3.027027027027027	224
73	3.0	219
72	2.9722222222222223	214
70	3.0285714285714285	212
73	3.0273972602739727	221
76	3.0921052631578947	235
72	3.013888888888889	217
74	3.0	222
73	2.958904109589041	216
73	2.958904109589041	216
75	2.973333333333333	223
76	3.0526315789473686	232
77	2.948051948051948	227
77	3.0	231
76	2.960526315789474	225
73	2.9726027397260273	217
78	2.9358974358974357	229
76	3.039473684210526	231
74	3.0	222
76	2.9342105263157894	223
76	3.026315789473684	230
76	2.960526315789474	225
73	2.958904109589041	216
72	2.986111111111111	215
70	2.9857142857142858	209
74	2.972972972972973	220
74	3.0135135135135136	223
73	3.0547945205479454	223
77	2.987012987012987	230
74	3.0135135135135136	223
79	3.0126582278481013	238
75	2.933333333333333	220
75	3.0933333333333333	232
74	2.9864864864864864	221
76	2.9473684210526314	224
78	2.9743589743589745	232
72	2.9722222222222223	214
76	2.986842105263158	227
73	2.958904109589041	216
73	3.0684931506849313	224
75	3.0	225
73	3.0136986301369864	220
73	2.9726027397260273	217
72	2.986111111111111	215
75	3.026666666666667	227
77	3.0259740259740258	233
75	2.986666666666667	224
73	3.0273972602739727	221
74	3.0135135135135136	223
77	2.9740259740259742	229
77	2.987012987012987	230
73	3.0136986301369864	220
74	3.0135135135135136	223
75	3.04	228
71	3.0140845070422535	214
76	2.9473684210526314	224
72	2.9722222222222223	214
78	3.0	234
74	3.0135135135135136	223
75	3.013333333333333	226
77	3.0	231
69	3.0	207
74	3.027027027027027	224
76	2.986842105263158	227
74	3.0135135135135136	223
75	2.96	222
72	2.9305555555555554	211
75	3.0	225
74	2.972972972972973	220
70	3.0285714285714285	212
74	2.9324324324324325	217
74	3.027027027027027	224
71	2.971830985915493	211
77	3.0	231
76	2.986842105263158	227
73	2.9726027397260273	217
80	3.025	242
69	2.9855072463768115	206
76	2.9473684210526314	224
73	3.0	219
80	2.9625	237
77	2.935064935064935	226
69	2.9855072463768115	206
76	3.039473684210526	231
76	2.960526315789474	225
75	2.973333333333333	223
76	2.960526315789474	225
75	2.973333333333333	223
74	3.0	222
75	2.92	219
75	3.013333333333333	226
71	2.943661971830986	209
75	2.986666666666667	224
71	2.9859154929577465	212
72	3.0277777777777777	218
73	2.9726027397260273	217
77	2.987012987012987	230
76	2.973684210526316	226
78	3.0	234
74	2.9594594594594597	219
72	2.986111111111111	215
77	3.0259740259740258	233
75	2.92	219
76	3.026315789473684	230
78	2.9743589743589745	232
77	2.935064935064935	226
78	2.948717948717949	230
73	2.9726027397260273	217
78	2.9871794871794872	233
74	2.945945945945946	218
69	2.9855072463768115	206
73	3.0136986301369864	220
71	3.028169014084507	215
76	3.0	228
75	3.0	225
77	3.012987012987013	232
73	2.9452054794520546	215
70	2.9285714285714284	205
76	2.9473684210526314	224
75	2.9466666666666668	221
75	2.986666666666667	224
74	3.0135135135135136	223
71	3.0140845070422535	214
76	3.0	228
77	3.0	231
74	3.054054054054054	226
73	2.9452054794520546	215
78	2.9358974358974357	229
70	2.9571428571428573	207
77	3.012987012987013	232
73	3.0	219
71	3.0	213
78	3.0256410256410255	236
72	3.013888888888889	217
77	2.9220779220779223	225
77	3.0259740259740258	233
70	2.9714285714285715	208
76	3.026315789473684	230
72	3.0555555555555554	220
78	2.9615384615384617	231
76	2.9210526315789473	222
71	3.0422535211267605	216
77	2.948051948051948	227
78	2.9871794871794872	233
73	2.9863013698630136	218
75	2.92	219
74	2.9864864864864864	221
76	2.9210526315789473	222
74	2.9594594594594597	219
75	3.0	225
66	2.984848484848485	197
73	2.9726027397260273	217
74	3.0675675675675675	227
75	3.04	228
71	2.9014084507042255	206
74	2.918918918918919	216
75	3.013333333333333	226
70	3.0285714285714285	212
73	3.0	219
72	2.9722222222222223	214
78	3.0128205128205128	235
74	2.9864864864864864	221
71	2.9295774647887325	208
78	2.9871794871794872	233
76	2.9342105263157894	223
79	2.9873417721518987	236
78	2.9743589743589745	232
73	2.958904109589041	216
75	2.973333333333333	223
73	3.0273972602739727	221
75	2.9066666666666667	218
75	3.0533333333333332	229
71	2.971830985915493	211
74	3.0405405405405403	225
71	2.971830985915493	211
80	2.9875	239
74	2.9594594594594597	219
76	2.960526315789474	225
76	2.986842105263158	227
76	2.986842105263158	227
79	2.9367088607594938	232
76	3.0	228
76	2.9210526315789473	222
75	3.013333333333333	226
76	2.973684210526316	226
73	3.0136986301369864	220
71	2.9577464788732395	210
74	3.0405405405405403	225
70	2.9714285714285715	208
72	2.9722222222222223	214
76	3.0526315789473686	232
76	3.026315789473684	230
75	3.0	225
72	2.986111111111111	215
74	3.0405405405405403	225
77	2.935064935064935	226
71	2.9295774647887325	208
78	2.948717948717949	230
79	3.0	237
72	3.013888888888889	217
75	2.96	222
75	2.973333333333333	223
79	2.911392405063291	230
71	2.9577464788732395	210
76	2.986842105263158	227
74	3.027027027027027	224
76	3.0657894736842106	233
77	2.9740259740259742	229
78	3.0256410256410255	236
77	3.012987012987013	232
