Lower Bound	Approximation	Operations
18	3.111111111111111	56
19	3.1052631578947367	59
17	2.9411764705882355	50
17	3.0588235294117645	52
18	3.111111111111111	56
18	3.0555555555555554	55
18	3.0	54
17	3.235294117647059	55
19	3.1052631578947367	59
17	3.2941176470588234	56
19	3.1578947368421053	60
18	3.0555555555555554	55
19	3.0526315789473686	58
16	3.25	52
18	3.111111111111111	56
19	2.9473684210526314	56
17	3.176470588235294	54
18	2.9444444444444446	53
17	2.9411764705882355	50
17	3.0588235294117645	52
18	3.2222222222222223	58
17	3.176470588235294	54
20	3.05	61
19	3.0526315789473686	58
20	3.0	60
18	3.1666666666666665	57
19	3.0526315789473686	58
18	3.0555555555555554	55
18	3.1666666666666665	57
19	3.1052631578947367	59
17	3.0588235294117645	52
17	3.0588235294117645	52
19	3.0526315789473686	58
19	3.263157894736842	62
18	3.0555555555555554	55
18	3.0	54
16	3.125	50
18	3.111111111111111	56
20	3.25	65
19	2.9473684210526314	56
18	3.111111111111111	56
19	3.1578947368421053	60
18	3.2222222222222223	58
19	3.1052631578947367	59
19	3.210526315789474	61
18	3.111111111111111	56
18	3.1666666666666665	57
18	3.1666666666666665	57
20	3.0	60
18	3.111111111111111	56
18	3.0555555555555554	55
20	3.15	63
19	3.0	57
18	3.2222222222222223	58
19	3.0	57
17	2.9411764705882355	50
17	3.0588235294117645	52
17	3.0	51
18	3.0555555555555554	55
19	3.1578947368421053	60
17	3.1176470588235294	53
20	3.1	62
19	3.0	57
19	3.0526315789473686	58
20	3.25	65
19	3.210526315789474	61
20	3.05	61
19	3.1052631578947367	59
18	3.0	54
19	3.0526315789473686	58
20	3.1	62
19	3.0	57
19	3.0	57
20	3.1	62
18	2.888888888888889	52
18	3.1666666666666665	57
18	2.9444444444444446	53
19	3.0	57
19	3.0526315789473686	58
19	3.0526315789473686	58
18	3.0	54
20	3.1	62
19	3.1052631578947367	59
18	3.0	54
19	3.0526315789473686	58
18	2.9444444444444446	53
17	3.0588235294117645	52
19	2.8947368421052633	55
20	3.0	60
20	3.2	64
19	3.0526315789473686	58
19	3.1052631578947367	59
17	3.1176470588235294	53
17	3.0588235294117645	52
17	3.1176470588235294	53
20	3.2	64
19	3.1052631578947367	59
17	3.176470588235294	54
17	3.1176470588235294	53
19	3.1052631578947367	59
20	3.05	61
20	2.95	59
16	3.25	52
19	3.1578947368421053	60
19	3.263157894736842	62
19	3.1052631578947367	59
18	3.1666666666666665	57
17	3.1176470588235294	53
18	3.1666666666666665	57
19	3.0526315789473686	58
19	3.1052631578947367	59
18	3.111111111111111	56
19	3.1578947368421053	60
18	3.0	54
16	3.0	48
19	3.0	57
18	3.0555555555555554	55
19	3.1578947368421053	60
18	2.888888888888889	52
19	3.1052631578947367	59
17	3.0	51
17	3.235294117647059	55
19	3.1052631578947367	59
19	3.210526315789474	61
18	3.111111111111111	56
17	3.1176470588235294	53
19	3.0	57
18	3.111111111111111	56
19	3.0526315789473686	58
18	3.0555555555555554	55
18	3.0	54
18	3.0	54
18	3.111111111111111	56
18	3.0555555555555554	55
19	3.210526315789474	61
19	3.1578947368421053	60
19	3.0526315789473686	58
20	3.2	64
18	3.0555555555555554	55
20	3.05	61
19	3.1578947368421053	60
17	3.1176470588235294	53
18	3.0	54
18	3.2777777777777777	59
18	3.0555555555555554	55
17	3.176470588235294	54
19	2.8947368421052633	55
19	3.1052631578947367	59
18	3.0	54
20	3.1	62
19	3.210526315789474	61
19	2.8947368421052633	55
19	3.210526315789474	61
18	2.9444444444444446	53
20	3.0	60
20	3.2	64
20	3.25	65
18	3.111111111111111	56
19	2.9473684210526314	56
17	3.1176470588235294	53
19	3.1578947368421053	60
19	3.1578947368421053	60
19	2.9473684210526314	56
17	3.1176470588235294	53
18	3.0	54
18	3.0	54
16	3.125	50
19	3.0526315789473686	58
19	3.0526315789473686	58
18	3.1666666666666665	57
19	3.0526315789473686	58
18	3.2222222222222223	58
17	2.9411764705882355	50
20	3.2	64
19	3.1578947368421053	60
18	3.0555555555555554	55
17	3.1176470588235294	53
19	3.1578947368421053	60
18	3.111111111111111	56
19	3.1052631578947367	59
19	3.0526315789473686	58
19	2.9473684210526314	56
18	3.0555555555555554	55
18	3.0	54
19	3.0526315789473686	58
18	3.0555555555555554	55
17	3.0588235294117645	52
18	3.111111111111111	56
16	3.125	50
17	2.9411764705882355	50
18	3.111111111111111	56
18	3.111111111111111	56
17	3.0588235294117645	52
19	3.0526315789473686	58
18	3.111111111111111	56
19	3.1578947368421053	60
18	3.2222222222222223	58
20	3.0	60
19	3.0	57
18	3.1666666666666665	57
19	3.1052631578947367	59
20	3.2	64
18	3.2777777777777777	59
18	3.0	54
18	3.2222222222222223	58
18	3.2777777777777777	59
17	3.235294117647059	55
18	3.111111111111111	56
17	3.1176470588235294	53
17	3.176470588235294	54
17	3.0588235294117645	52
19	3.0	57
19	3.1052631578947367	59
19	3.3157894736842106	63
17	3.0	51
18	3.0555555555555554	55
18	3.111111111111111	56
19	3.0526315789473686	58
18	3.2222222222222223	58
18	3.0	54
18	3.0	54
17	3.0	51
19	3.1052631578947367	59
19	3.1578947368421053	60
18	3.2777777777777777	59
17	3.1176470588235294	53
20	3.0	60
19	3.0	57
18	3.0	54
18	3.111111111111111	56
21	3.142857142857143	66
19	3.0526315789473686	58
18	3.1666666666666665	57
19	3.0526315789473686	58
18	3.0555555555555554	55
18	3.0555555555555554	55
19	3.0	57
19	3.263157894736842	62
18	3.0	54
18	3.111111111111111	56
19	2.9473684210526314	56
18	3.111111111111111	56
18	3.0555555555555554	55
17	3.176470588235294	54
17	3.1176470588235294	53
19	2.9473684210526314	56
18	3.0	54
17	3.176470588235294	54
18	3.0555555555555554	55
19	3.1052631578947367	59
19	3.210526315789474	61
17	3.1176470588235294	53
17	3.0588235294117645	52
17	3.1176470588235294	53
19	3.0526315789473686	58
20	3.15	63
19	3.210526315789474	61
17	3.1176470588235294	53
18	3.1666666666666665	57
17	3.176470588235294	54
19	3.1052631578947367	59
20	3.1	62
18	3.2222222222222223	58
19	3.1052631578947367	59
18	3.111111111111111	56
19	3.0526315789473686	58
17	3.0588235294117645	52
19	2.9473684210526314	56
19	3.210526315789474	61
19	3.210526315789474	61
18	3.0	54
19	3.0526315789473686	58
19	3.1052631578947367	59
18	3.0555555555555554	55
18	2.9444444444444446	53
20	3.15	63
18	2.9444444444444446	53
18	3.0	54
18	3.0555555555555554	55
20	3.0	60
18	3.1666666666666665	57
19	3.210526315789474	61
18	3.2222222222222223	58
17	3.0588235294117645	52
20	3.2	64
19	3.0	57
16	3.0	48
19	3.210526315789474	61
19	3.1052631578947367	59
19	3.0	57
17	3.176470588235294	54
19	3.1052631578947367	59
19	3.210526315789474	61
20	3.1	62
20	3.15	63
16	3.0625	49
18	3.0	54
16	3.1875	51
20	3.05	61
19	3.1578947368421053	60
18	2.9444444444444446	53
19	3.0	57
19	3.0	57
17	3.1176470588235294	53
18	3.111111111111111	56
19	3.1578947368421053	60
18	3.0555555555555554	55
18	2.9444444444444446	53
17	3.176470588235294	54
19	3.0	57
18	3.0555555555555554	55
17	3.0	51
19	3.0	57
19	3.1052631578947367	59
17	3.1176470588235294	53
15	3.2	48
19	3.210526315789474	61
