Lower Bound	Approximation	Operations
28	3.2142857142857144	90
28	3.1785714285714284	89
28	3.0357142857142856	85
27	3.111111111111111	84
28	3.2142857142857144	90
30	3.1666666666666665	95
28	3.0714285714285716	86
29	3.1379310344827585	91
29	3.0344827586206895	88
28	3.0714285714285716	86
28	3.2142857142857144	90
27	3.074074074074074	83
27	3.111111111111111	84
29	3.1379310344827585	91
27	3.1481481481481484	85
29	3.103448275862069	90
26	3.1153846153846154	81
27	3.185185185185185	86
27	3.1481481481481484	85
26	3.269230769230769	85
29	3.0344827586206895	88
29	3.103448275862069	90
28	3.0714285714285716	86
28	3.142857142857143	88
28	3.0357142857142856	85
26	3.269230769230769	85
26	3.230769230769231	84
28	3.107142857142857	87
28	3.0714285714285716	86
27	3.2222222222222223	87
28	3.107142857142857	87
28	3.0357142857142856	85
29	3.103448275862069	90
28	3.0357142857142856	85
27	3.185185185185185	86
28	3.1785714285714284	89
28	3.0714285714285716	86
29	3.0689655172413794	89
28	3.107142857142857	87
29	3.0344827586206895	88
29	3.0689655172413794	89
29	3.0	87
29	3.103448275862069	90
28	3.2142857142857144	90
28	3.0714285714285716	86
26	3.1153846153846154	81
27	3.111111111111111	84
27	3.185185185185185	86
26	3.1153846153846154	81
29	3.0	87
28	3.0714285714285716	86
27	3.111111111111111	84
28	3.107142857142857	87
29	3.103448275862069	90
30	3.033333333333333	91
28	3.142857142857143	88
26	3.1153846153846154	81
28	3.0	84
29	3.206896551724138	93
28	3.0357142857142856	85
28	3.107142857142857	87
28	3.2142857142857144	90
29	3.0344827586206895	88
27	3.185185185185185	86
28	3.107142857142857	87
30	2.966666666666667	89
28	3.142857142857143	88
28	3.0714285714285716	86
27	3.185185185185185	86
28	3.25	91
28	3.1785714285714284	89
28	3.1785714285714284	89
27	3.111111111111111	84
29	3.103448275862069	90
27	3.259259259259259	88
28	3.2142857142857144	90
28	3.142857142857143	88
27	3.2222222222222223	87
28	3.142857142857143	88
27	3.185185185185185	86
25	3.04	76
28	3.1785714285714284	89
29	3.0689655172413794	89
29	3.103448275862069	90
29	3.103448275862069	90
28	3.142857142857143	88
29	3.0689655172413794	89
27	3.074074074074074	83
26	3.1538461538461537	82
28	3.2142857142857144	90
28	3.1785714285714284	89
29	3.1724137931034484	92
26	3.269230769230769	85
28	3.107142857142857	87
28	3.0357142857142856	85
29	3.0689655172413794	89
27	3.037037037037037	82
29	3.2413793103448274	94
27	3.2962962962962963	89
29	3.0689655172413794	89
29	3.1379310344827585	91
29	3.0344827586206895	88
28	3.2142857142857144	90
29	3.1379310344827585	91
27	2.962962962962963	80
28	3.1785714285714284	89
29	3.0	87
29	3.206896551724138	93
29	3.1379310344827585	91
29	3.0689655172413794	89
27	3.111111111111111	84
28	3.107142857142857	87
28	3.107142857142857	87
29	3.0689655172413794	89
29	3.0344827586206895	88
28	3.142857142857143	88
29	3.206896551724138	93
28	3.25	91
27	3.037037037037037	82
28	3.107142857142857	87
28	3.107142857142857	87
28	3.107142857142857	87
29	3.2413793103448274	94
28	3.0714285714285716	86
29	3.103448275862069	90
28	3.142857142857143	88
29	3.103448275862069	90
28	3.1785714285714284	89
28	3.2857142857142856	92
29	3.103448275862069	90
28	3.2142857142857144	90
27	3.2222222222222223	87
28	3.0714285714285716	86
29	3.2758620689655173	95
28	3.1785714285714284	89
27	3.037037037037037	82
25	3.2	80
28	3.0357142857142856	85
27	3.1481481481481484	85
26	3.0384615384615383	79
29	3.0689655172413794	89
28	3.0714285714285716	86
27	3.1481481481481484	85
30	3.1333333333333333	94
27	3.185185185185185	86
29	3.1724137931034484	92
29	3.0689655172413794	89
28	3.25	91
28	3.2142857142857144	90
29	3.103448275862069	90
26	3.076923076923077	80
28	3.0714285714285716	86
28	3.142857142857143	88
27	3.1481481481481484	85
27	3.185185185185185	86
28	3.0357142857142856	85
27	3.2222222222222223	87
29	3.1724137931034484	92
28	3.142857142857143	88
27	3.1481481481481484	85
28	3.2142857142857144	90
28	3.2142857142857144	90
29	3.1379310344827585	91
28	3.1785714285714284	89
28	3.1785714285714284	89
29	3.0689655172413794	89
