Lower Bound	Approximation	Operations
106	3.0	318
111	2.990990990990991	332
110	3.0	330
109	3.0275229357798166	330
104	3.0384615384615383	316
110	3.0	330
109	3.0	327
108	2.9814814814814814	322
110	3.018181818181818	332
108	3.0462962962962963	329
105	2.9904761904761905	314
108	2.9722222222222223	321
111	3.027027027027027	336
110	3.0454545454545454	335
110	2.9727272727272727	327
113	3.0	339
112	3.0	336
111	3.027027027027027	336
108	3.037037037037037	328
106	3.018867924528302	320
106	2.981132075471698	316
112	2.9910714285714284	335
109	3.0	327
108	3.009259259259259	325
108	2.990740740740741	323
110	3.018181818181818	332
110	3.0454545454545454	335
107	3.0093457943925235	322
112	3.0089285714285716	337
107	3.05607476635514	327
110	3.0272727272727273	333
109	3.036697247706422	331
107	3.0186915887850465	323
108	3.074074074074074	332
106	2.990566037735849	317
109	3.0275229357798166	330
109	3.018348623853211	329
111	3.027027027027027	336
112	3.0267857142857144	339
108	3.009259259259259	325
108	3.0185185185185186	326
108	3.009259259259259	325
105	3.019047619047619	317
111	3.036036036036036	337
109	3.018348623853211	329
107	2.97196261682243	318
109	3.018348623853211	329
108	3.0277777777777777	327
109	3.018348623853211	329
110	3.0090909090909093	331
108	3.0185185185185186	326
111	3.009009009009009	334
108	3.0462962962962963	329
108	3.037037037037037	328
109	3.036697247706422	331
112	3.0089285714285716	337
110	3.036363636363636	334
105	2.980952380952381	313
109	3.036697247706422	331
111	3.018018018018018	335
108	3.0277777777777777	327
106	3.009433962264151	319
107	3.02803738317757	324
111	3.063063063063063	340
106	3.018867924528302	320
102	3.0098039215686274	307
110	3.036363636363636	334
107	3.0	321
107	3.0093457943925235	322
109	3.0458715596330275	332
108	2.990740740740741	323
112	3.044642857142857	341
108	3.009259259259259	325
109	3.0458715596330275	332
108	3.0277777777777777	327
104	3.0576923076923075	318
107	3.0186915887850465	323
105	3.0	315
104	3.0	312
111	3.054054054054054	339
108	3.009259259259259	325
111	3.0	333
105	3.0476190476190474	320
106	2.981132075471698	316
104	3.0096153846153846	313
110	3.0454545454545454	335
110	3.0272727272727273	333
112	3.017857142857143	338
111	3.018018018018018	335
106	3.009433962264151	319
112	3.0357142857142856	340
108	3.0185185185185186	326
108	3.0925925925925926	334
111	3.0	333
114	3.026315789473684	345
107	3.0186915887850465	323
108	2.9814814814814814	322
105	3.0285714285714285	318
108	3.0462962962962963	329
108	2.990740740740741	323
107	3.0373831775700935	325
106	3.009433962264151	319
112	3.017857142857143	338
107	3.0093457943925235	322
112	3.0267857142857144	339
108	3.0	324
106	3.009433962264151	319
107	3.02803738317757	324
107	3.0654205607476634	328
109	3.036697247706422	331
109	3.0458715596330275	332
107	3.046728971962617	326
106	3.009433962264151	319
114	3.06140350877193	349
108	2.9814814814814814	322
102	3.0294117647058822	309
106	3.009433962264151	319
104	3.048076923076923	317
111	3.036036036036036	337
110	3.018181818181818	332
108	3.0277777777777777	327
104	3.0288461538461537	315
109	3.0642201834862384	334
109	3.055045871559633	333
110	3.036363636363636	334
108	3.0277777777777777	327
112	3.044642857142857	341
107	3.0373831775700935	325
113	3.0265486725663715	342
107	3.0	321
110	2.981818181818182	328
107	3.046728971962617	326
109	3.0275229357798166	330
108	3.009259259259259	325
111	3.027027027027027	336
108	3.009259259259259	325
112	3.044642857142857	341
105	3.019047619047619	317
110	3.0090909090909093	331
110	3.0454545454545454	335
110	2.9909090909090907	329
109	3.0091743119266057	328
107	3.0093457943925235	322
107	3.074766355140187	329
106	2.990566037735849	317
112	3.0357142857142856	340
109	3.0	327
107	3.0186915887850465	323
108	3.037037037037037	328
102	3.0294117647058822	309
110	3.0454545454545454	335
107	3.0186915887850465	323
107	3.0093457943925235	322
109	3.0275229357798166	330
106	3.0283018867924527	321
109	3.0275229357798166	330
105	3.0095238095238095	316
111	3.045045045045045	338
110	3.036363636363636	334
109	3.0091743119266057	328
105	3.019047619047619	317
108	3.0277777777777777	327
107	3.0186915887850465	323
108	3.009259259259259	325
105	3.0761904761904764	323
108	3.009259259259259	325
109	3.0275229357798166	330
110	3.036363636363636	334
107	3.0186915887850465	323
113	2.9911504424778763	338
112	3.0089285714285716	337
108	3.0	324
109	3.018348623853211	329
105	3.0285714285714285	318
110	3.0	330
105	3.038095238095238	319
110	3.0454545454545454	335
110	2.9909090909090907	329
108	3.0462962962962963	329
110	3.0272727272727273	333
110	3.018181818181818	332
106	3.0377358490566038	322
108	3.037037037037037	328
108	3.0462962962962963	329
107	3.02803738317757	324
108	3.064814814814815	331
109	3.0275229357798166	330
109	3.0458715596330275	332
108	3.0555555555555554	330
107	3.0	321
102	3.0588235294117645	312
109	3.036697247706422	331
107	3.0093457943925235	322
106	3.009433962264151	319
111	3.009009009009009	334
107	3.0186915887850465	323
111	3.036036036036036	337
109	3.036697247706422	331
102	2.9901960784313726	305
105	3.019047619047619	317
106	3.009433962264151	319
109	3.0458715596330275	332
110	3.0	330
104	3.019230769230769	314
111	3.018018018018018	335
111	3.027027027027027	336
106	3.018867924528302	320
106	3.009433962264151	319
108	3.009259259259259	325
110	3.0090909090909093	331
107	3.0186915887850465	323
106	3.018867924528302	320
109	3.018348623853211	329
105	3.038095238095238	319
108	3.0277777777777777	327
108	3.037037037037037	328
106	3.0377358490566038	322
108	3.064814814814815	331
106	3.018867924528302	320
110	3.018181818181818	332
106	3.0283018867924527	321
107	3.02803738317757	324
110	3.0090909090909093	331
107	3.046728971962617	326
113	3.017699115044248	341
112	3.0089285714285716	337
113	3.0353982300884956	343
108	3.037037037037037	328
108	2.990740740740741	323
108	3.0	324
108	3.0555555555555554	330
106	3.0	318
108	3.0277777777777777	327
109	2.9908256880733943	326
109	3.0	327
108	3.0277777777777777	327
108	3.0	324
106	3.047169811320755	323
105	3.0476190476190474	320
109	3.0091743119266057	328
107	3.0093457943925235	322
110	3.0454545454545454	335
108	3.0185185185185186	326
107	3.0093457943925235	322
107	3.046728971962617	326
108	3.009259259259259	325
108	3.0277777777777777	327
104	3.0	312
106	3.0283018867924527	321
105	3.019047619047619	317
107	3.0	321
107	3.0373831775700935	325
105	3.0285714285714285	318
107	3.0093457943925235	322
111	3.045045045045045	338
107	3.05607476635514	327
108	3.0462962962962963	329
106	3.0377358490566038	322
111	3.0	333
110	3.036363636363636	334
112	3.044642857142857	341
109	3.0275229357798166	330
107	3.0093457943925235	322
108	3.0277777777777777	327
105	3.019047619047619	317
111	3.036036036036036	337
109	3.0458715596330275	332
109	3.0275229357798166	330
