Lower Bound	Approximation	Operations
95	3.1894736842105265	303
94	3.1808510638297873	299
94	3.1914893617021276	300
92	3.3043478260869565	304
95	3.2	304
96	3.25	312
89	3.235955056179775	288
93	3.21505376344086	299
92	3.25	299
98	3.2448979591836733	318
88	3.2045454545454546	282
95	3.1894736842105265	303
93	3.2580645161290325	303
91	3.241758241758242	295
88	3.159090909090909	278
92	3.1847826086956523	293
92	3.25	299
91	3.2857142857142856	299
92	3.1956521739130435	294
90	3.2333333333333334	291
91	3.230769230769231	294
94	3.148936170212766	296
94	3.202127659574468	301
90	3.2333333333333334	291
91	3.21978021978022	293
91	3.142857142857143	286
94	3.1914893617021276	300
94	3.2127659574468086	302
95	3.221052631578947	306
89	3.2247191011235956	287
93	3.2580645161290325	303
92	3.1847826086956523	293
92	3.282608695652174	302
92	3.2282608695652173	297
94	3.1808510638297873	299
91	3.21978021978022	293
91	3.1868131868131866	290
93	3.21505376344086	299
91	3.2857142857142856	299
91	3.1648351648351647	288
96	3.2395833333333335	311
92	3.2717391304347827	301
94	3.202127659574468	301
93	3.161290322580645	294
93	3.225806451612903	300
89	3.258426966292135	290
90	3.2444444444444445	292
93	3.2688172043010755	304
91	3.241758241758242	295
89	3.247191011235955	289
92	3.260869565217391	300
91	3.230769230769231	294
91	3.197802197802198	291
88	3.272727272727273	288
89	3.1797752808988764	283
89	3.269662921348315	291
90	3.1777777777777776	286
90	3.2888888888888888	296
90	3.1333333333333333	282
95	3.210526315789474	305
92	3.2282608695652173	297
88	3.1931818181818183	281
94	3.1914893617021276	300
92	3.239130434782609	298
89	3.191011235955056	284
90	3.1333333333333333	282
94	3.24468085106383	305
94	3.1808510638297873	299
92	3.1847826086956523	293
91	3.21978021978022	293
90	3.1777777777777776	286
91	3.197802197802198	291
93	3.3010752688172045	307
95	3.263157894736842	310
92	3.2717391304347827	301
91	3.21978021978022	293
92	3.152173913043478	290
91	3.21978021978022	293
91	3.2637362637362637	297
93	3.3010752688172045	307
91	3.197802197802198	291
86	3.2325581395348837	278
91	3.1648351648351647	288
90	3.2888888888888888	296
91	3.2527472527472527	296
96	3.2083333333333335	308
92	3.2717391304347827	301
88	3.2386363636363638	285
90	3.2	288
87	3.218390804597701	280
95	3.221052631578947	306
93	3.225806451612903	300
88	3.25	286
92	3.1956521739130435	294
92	3.25	299
93	3.225806451612903	300
