Lower Bound	Approximation	Operations
79	3.2658227848101267	258
83	3.2289156626506026	268
80	3.2375	259
77	3.220779220779221	248
80	3.2375	259
80	3.25	260
81	3.271604938271605	265
79	3.278481012658228	259
78	3.2564102564102564	254
82	3.231707317073171	265
79	3.3037974683544302	261
84	3.2023809523809526	269
79	3.2531645569620253	257
81	3.2962962962962963	267
82	3.231707317073171	265
83	3.3012048192771086	274
79	3.2911392405063293	260
84	3.238095238095238	272
80	3.2125	257
82	3.317073170731707	272
78	3.217948717948718	251
80	3.2	256
81	3.246913580246914	263
80	3.275	262
82	3.231707317073171	265
78	3.282051282051282	256
84	3.2142857142857144	270
85	3.2588235294117647	277
81	3.271604938271605	265
80	3.2875	263
79	3.240506329113924	256
83	3.2650602409638556	271
81	3.259259259259259	264
83	3.2409638554216866	269
81	3.185185185185185	258
79	3.2531645569620253	257
80	3.2625	261
82	3.1951219512195124	262
79	3.2025316455696204	253
83	3.2409638554216866	269
86	3.2325581395348837	278
83	3.2650602409638556	271
76	3.236842105263158	246
80	3.1625	253
80	3.2	256
81	3.271604938271605	265
81	3.246913580246914	263
83	3.289156626506024	273
76	3.276315789473684	249
80	3.3	264
82	3.2560975609756095	267
82	3.231707317073171	265
79	3.278481012658228	259
79	3.240506329113924	256
80	3.2375	259
80	3.225	258
80	3.2125	257
80	3.175	254
82	3.182926829268293	261
79	3.2278481012658227	255
82	3.1707317073170733	260
81	3.2098765432098766	260
82	3.182926829268293	261
80	3.25	260
84	3.2976190476190474	277
82	3.2195121951219514	264
83	3.2289156626506026	268
85	3.211764705882353	273
83	3.2650602409638556	271
84	3.1785714285714284	267
79	3.3037974683544302	261
79	3.240506329113924	256
81	3.185185185185185	258
83	3.2650602409638556	271
80	3.2375	259
79	3.189873417721519	252
79	3.240506329113924	256
80	3.225	258
82	3.268292682926829	268
76	3.25	247
82	3.231707317073171	265
78	3.2435897435897436	253
78	3.230769230769231	252
82	3.2195121951219514	264
83	3.289156626506024	273
83	3.2650602409638556	271
82	3.268292682926829	268
83	3.216867469879518	267
82	3.2560975609756095	267
85	3.3176470588235296	282
82	3.182926829268293	261
81	3.271604938271605	265
81	3.197530864197531	259
80	3.225	258
82	3.231707317073171	265
81	3.259259259259259	264
78	3.2564102564102564	254
77	3.207792207792208	247
82	3.1707317073170733	260
78	3.2564102564102564	254
78	3.3076923076923075	258
83	3.253012048192771	270
83	3.2048192771084336	266
83	3.2409638554216866	269
80	3.2125	257
81	3.246913580246914	263
81	3.197530864197531	259
79	3.278481012658228	259
75	3.24	243
82	3.2439024390243905	266
82	3.207317073170732	263
80	3.2375	259
82	3.3048780487804876	271
76	3.263157894736842	248
83	3.3012048192771086	274
78	3.230769230769231	252
83	3.2409638554216866	269
81	3.259259259259259	264
80	3.275	262
81	3.2962962962962963	267
81	3.2839506172839505	266
78	3.2435897435897436	253
82	3.231707317073171	265
77	3.25974025974026	251
80	3.225	258
80	3.1625	253
81	3.271604938271605	265
81	3.2098765432098766	260
