Lower Bound	Approximation	Operations
45	1.711111111111111	77
47	1.7234042553191489	81
44	1.8181818181818181	80
45	1.7333333333333334	78
44	1.8181818181818181	80
45	1.6888888888888889	76
46	1.7391304347826086	80
43	1.744186046511628	75
43	1.6744186046511629	72
43	1.7906976744186047	77
44	1.6818181818181819	74
45	1.7333333333333334	78
46	1.7173913043478262	79
46	1.826086956521739	84
46	1.7826086956521738	82
45	1.8	81
45	1.7333333333333334	78
47	1.6382978723404256	77
46	1.6956521739130435	78
45	1.8	81
46	1.7173913043478262	79
46	1.7173913043478262	79
44	1.7272727272727273	76
44	1.7727272727272727	78
45	1.6888888888888889	76
45	1.711111111111111	77
45	1.7555555555555555	79
42	1.8333333333333333	77
47	1.6808510638297873	79
44	1.7954545454545454	79
46	1.7173913043478262	79
46	1.673913043478261	77
46	1.7826086956521738	82
46	1.8043478260869565	83
45	1.8222222222222222	82
43	1.7209302325581395	74
44	1.7272727272727273	76
47	1.6595744680851063	78
43	1.813953488372093	78
46	1.7608695652173914	81
47	1.702127659574468	80
46	1.7391304347826086	80
47	1.6808510638297873	79
46	1.826086956521739	84
47	1.6595744680851063	78
47	1.6808510638297873	79
45	1.7555555555555555	79
44	1.7272727272727273	76
44	1.7272727272727273	76
45	1.6888888888888889	76
44	1.8636363636363635	82
45	1.711111111111111	77
45	1.7555555555555555	79
46	1.7173913043478262	79
45	1.711111111111111	77
44	1.7727272727272727	78
47	1.702127659574468	80
45	1.7555555555555555	79
44	1.8181818181818181	80
44	1.7045454545454546	75
44	1.7727272727272727	78
47	1.6595744680851063	78
44	1.7272727272727273	76
44	1.7727272727272727	78
46	1.7608695652173914	81
45	1.7555555555555555	79
46	1.7173913043478262	79
46	1.7391304347826086	80
46	1.7391304347826086	80
45	1.7333333333333334	78
47	1.6808510638297873	79
45	1.8222222222222222	82
41	1.6829268292682926	69
44	1.7272727272727273	76
41	1.7560975609756098	72
43	1.7674418604651163	76
43	1.7674418604651163	76
42	1.7857142857142858	75
44	1.75	77
45	1.8666666666666667	84
47	1.6808510638297873	79
46	1.7391304347826086	80
47	1.7234042553191489	81
43	1.697674418604651	73
44	1.7272727272727273	76
45	1.6444444444444444	74
45	1.7333333333333334	78
46	1.6956521739130435	78
46	1.7173913043478262	79
45	1.7555555555555555	79
46	1.8043478260869565	83
44	1.7272727272727273	76
45	1.7333333333333334	78
44	1.75	77
46	1.7826086956521738	82
