Lower Bound	Approximation	Operations
18	2.6666666666666665	48
21	2.8095238095238093	59
21	2.857142857142857	60
21	2.761904761904762	58
20	2.75	55
19	2.5789473684210527	49
18	2.888888888888889	52
21	2.619047619047619	55
20	2.7	54
19	2.6842105263157894	51
21	3.0	63
20	2.85	57
21	2.761904761904762	58
22	2.6363636363636362	58
22	2.6818181818181817	59
20	2.75	55
20	2.75	55
22	2.4545454545454546	54
20	2.45	49
19	2.6842105263157894	51
21	2.7142857142857144	57
21	2.9523809523809526	62
20	3.05	61
21	2.6666666666666665	56
20	2.8	56
20	2.65	53
21	2.6666666666666665	56
22	2.772727272727273	61
22	2.8636363636363638	63
21	2.857142857142857	60
20	2.75	55
21	2.5714285714285716	54
20	2.7	54
20	2.8	56
20	2.55	51
18	2.888888888888889	52
21	2.6666666666666665	56
20	2.75	55
19	2.6315789473684212	50
20	2.95	59
19	2.736842105263158	52
22	2.8181818181818183	62
19	2.526315789473684	48
20	2.55	51
19	2.5789473684210527	49
20	3.0	60
21	2.7142857142857144	57
20	2.75	55
19	2.789473684210526	53
20	2.75	55
20	2.9	58
20	2.85	57
19	2.736842105263158	52
22	2.5454545454545454	56
21	2.761904761904762	58
20	2.8	56
21	2.761904761904762	58
19	2.789473684210526	53
20	2.95	59
21	2.6666666666666665	56
20	2.9	58
20	2.8	56
20	2.85	57
20	2.75	55
20	2.65	53
20	2.5	50
19	2.526315789473684	48
21	2.761904761904762	58
21	2.857142857142857	60
20	2.75	55
21	2.5714285714285716	54
19	2.6315789473684212	50
21	2.619047619047619	55
20	2.85	57
21	2.761904761904762	58
20	2.75	55
21	2.8095238095238093	59
20	2.75	55
20	2.85	57
19	2.6842105263157894	51
20	2.65	53
20	2.55	51
21	2.8095238095238093	59
20	2.7	54
20	2.7	54
19	2.6315789473684212	50
20	2.75	55
20	2.8	56
21	2.9047619047619047	61
20	2.75	55
20	2.65	53
20	2.8	56
20	2.7	54
19	2.6842105263157894	51
21	2.761904761904762	58
21	2.857142857142857	60
21	2.7142857142857144	57
20	2.6	52
21	2.761904761904762	58
20	2.85	57
21	2.6666666666666665	56
21	2.7142857142857144	57
21	2.8095238095238093	59
22	2.590909090909091	57
19	2.789473684210526	53
